,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1084,,,,,,,,,,,,,,,,,,,,,,,
1085,Luke Joeckel,JAX,23,LT,16,16,,,,,,0,0,1,0,0,,2,2,0,0,0,
1086,Calvin Johnson*,DET,29,WR,13,13,,,,,,,,,,,,2,2,0,0,0,
1087,Damaris Johnson,HOU,25,WR,16,8,,,,,,0,2,1,0,0,,2,2,0,0,0,
1088,Maurice Jones-Drew,OAK,29,rb,12,1,,,,,,0,1,0,0,0,,2,2,0,0,0,
1089,Jason Kelce*,PHI,27,C,12,12,,,,,,,,,,,,2,2,0,0,0,
1090,Lance Kendricks,STL,26,TE/wr,16,14,,,,,,,,,,,,2,2,0,0,0,
1091,Daniel Kilgore,SFO,27,c,7,7,,,,,,,,,,,,3,2,1,0,0,
1092,Brandon LaFell,NWE,28,WR,16,13,,,,,,0,1,0,0,0,,2,2,0,0,0,
1093,Ellis Lankster,NYJ,27,,2,0,,,,,,,,,,,,4,2,2,0,0,
1094,Ted Larsen,ARI,27,LG/rg,16,16,,,,,,,,,,,,2,2,0,0,0,
1095,DeDe Lattimore,CHI,23,,10,0,,,,,,,,,,,,3,2,1,0,0,
1096,Mike Leach,ARI,38,,16,0,,,,,,,,,,,,3,2,1,0,0,
1097,Marqise Lee,JAX,23,WR,13,8,,,,,,,,,,,,2,2,0,0,0,
1098,Travis Lewis,DET,26,,2,0,,,,,,,,,,,,2,2,0,0,0,
1099,Erik Lorig,NOR,28,fb,10,6,,,,,,0,1,0,0,0,,2,2,0,0,0,
1100,Craig Loston,JAX,25,,13,0,,,,,,,,,,,,3,2,1,0,0,
1101,Nick Mangold*,NYJ,30,C,15,15,,,,,,0,1,0,0,0,,2,2,0,0,0,
1102,Peyton Manning*,DEN,38,QB,16,16,,,,,,0,6,1,-11,0,,2,2,0,0,0,
1103,Stansly Maponga,ATL,23,,12,0,,,,,,0,0,2,6,0,1.0,3,2,1,1,1,
1104,Pat McAfee*+,IND,27,P,16,0,,,,,,,,,,,,3,2,1,0,0,
1105,Darren McFadden,OAK,27,RB,16,12,,,,,,0,1,0,0,0,,3,2,1,0,0,
1106,Stacy McGee,OAK,24,,11,0,,,,,,,,,,,,4,2,2,0,0,
1107,Jake McQuaide,STL,27,,16,0,,,,,,,,,,,,2,2,0,0,0,
1108,Jack Mewhort,IND,23,LG/rt,14,14,,,,,,,,,,,,2,2,0,0,0,
1109,Gabe Miller,WAS,27,,7,0,,,,,,,,,,,,4,2,2,0,0,
1110,Alfred Morris*,WAS,26,RB,16,16,,,,,,0,2,1,0,0,,2,2,0,0,0,
1111,Thomas Morstead,NOR,28,P,16,0,,,,,,,,,,,,2,2,0,0,0,
1112,DeMarco Murray*+,DAL,26,RB,16,16,,,,,,0,6,2,0,0,,2,2,0,0,0,
1113,Troy Niklas,ARI,22,te,7,2,,,,,,,,,,,,2,2,0,0,0,
1114,Kevin Norwood,SEA,25,wr,9,2,,,,,,,,,,,,2,2,0,0,0,
1115,,,,,,,,,,,,,,,,,,,,,,,
1116,Pat O'Donnell,CHI,23,P/WR,16,0,,,,,,0,1,1,0,0,,2,2,0,0,0,
1117,Carson Palmer,ARI,35,qb,6,6,,,,,,0,3,2,0,0,,2,2,0,0,0,
1118,Michael Palmer,PIT,26,te,15,1,,,,,,,,,,,,2,2,0,0,0,
1119,Cody Parkey*,PHI,22,K,16,0,,,,,,,,,,,,3,2,1,0,0,
1120,Donald Penn,OAK,31,LT,16,16,,,,,,0,0,1,0,0,,2,2,0,0,0,
1121,De'Andre Presley,CAR,24,,4,0,,,,,,,,,,,,2,2,0,0,0,
1122,Bacarri Rambo,2TM,24,,6,0,2,44,0,28,2,,,,,,,4,2,2,2,1,
1123,Rueben Randle,NYG,23,WR,16,13,,,,,,,,,,,,2,2,0,0,0,
1124,Mychal Rivera,OAK,24,TE,16,10,,,,,,0,3,0,0,0,,2,2,0,0,0,
1125,Adrien Robinson,NYG,26,te,16,1,,,,,,,,,,,,3,2,1,0,0,
1126,Allen Robinson,JAX,21,WR,10,8,,,,,,,,,,,,2,2,0,0,0,
1127,Greg Robinson,STL,22,lg/LT,16,12,,,,,,0,0,1,0,0,,2,2,0,0,0,
1128,Aaron Rodgers*+,GNB,31,QB,16,16,,,,,,0,12,6,-25,0,,2,2,0,0,0,
1129,Jeremy Ross,DET,26,fb/WR,16,13,,,,,,0,5,3,0,0,,3,2,1,0,0,
1130,Eddie Royal,SDG,28,WR,16,11,,,,,,0,1,1,0,0,,2,2,0,0,0,
1131,Rodger Saffold,STL,26,LG/rg,16,16,,,,,,,,,,,,2,2,0,0,0,
1132,Greg Salas,NYJ,26,wr,10,2,,,,,,,,,,,,3,2,1,0,0,
1133,Mohamed Sanu,CIN,25,WR,16,13,,,,,,0,0,1,0,0,,2,2,0,0,0,
1134,Ricky Sapp,HOU,28,,3,0,,,,,,,,,,,,3,2,1,0,0,
1135,Alex Smith,KAN,30,QB,15,15,,,,,,0,4,2,0,0,,2,2,0,0,0,
1136,Antone Smith,ATL,29,,10,0,,,,,,0,1,0,0,0,,2,2,0,0,0,
1137,Geno Smith,NYJ,24,QB,14,13,,,,,,1,8,5,-21,0,,2,2,0,0,0,
1138,Torrey Smith,BAL,25,WR,16,16,,,,,,,,,,,,2,2,0,0,0,
1139,Julian Stanford,DET,24,,14,0,,,,,,,,,,,,2,2,0,0,0,
1140,J.R. Sweezy,SEA,25,RG,16,16,,,,,,,,,,,,2,2,0,0,0,
1141,Brandon Tate,CIN,27,wr,16,4,,,,,,0,2,1,0,0,,2,2,0,0,0,
1142,Ryan Taylor,3TM,27,,14,0,,,,,,,,,,,,2,2,0,0,0,
1143,Demaryius Thomas*,DEN,27,WR,16,16,,,,,,,,,,,,2,2,0,0,0,
1144,Josh Thomas,3TM,25,,5,0,0,0,0,0,2,,,,,,,2,2,0,0,0,
1145,Taylor Thompson,TEN,25,te,3,1,,,,,,,,,,,,2,2,0,0,0,
1146,,,,,,,,,,,,,,,,,,,,,,,
1147,Walter Thurmond,NYG,27,cb,2,1,,,,,,,,,,,,4,2,2,0,0,
1148,Zurlon Tipton,IND,24,,6,0,,,,,,,,,,,,2,2,0,0,0,
1149,Justin Trattou,MIN,26,,4,0,,,,,,,,,,,,2,2,0,0,1,
1150,Jordan Tripp,MIA,23,,13,0,,,,,,,,,,,,3,2,1,0,0,
1151,Robert Turbin,SEA,25,fb/rb,16,3,,,,,,0,1,0,0,0,,3,2,1,0,0,
1152,Brian Tyms,NWE,25,wr,11,2,,,,,,,,,,,,2,2,0,0,0,
1153,Raymond Ventrone,SFO,32,,8,0,,,,,,,,,,,,3,2,1,0,0,
1154,Shane Vereen,NWE,25,rb,16,6,,,,,,,,,,,,2,2,0,0,0,
1155,Lawrence Virgil,NOR,23,,1,0,,,,,,,,,,,,2,2,0,1,0,
1156,Leon Washington,TEN,32,,16,0,,,,,,0,3,1,0,0,,2,2,0,0,0,
1157,Ben Watson,NOR,34,TE,16,8,,,,,,,,,,,,2,2,0,0,0,
1158,Tress Way,WAS,24,P,16,0,,,,,,0,1,1,0,0,,2,2,0,0,0,
1159,Steve Weatherford,NYG,32,P,16,0,,,,,,,,,,,,2,2,0,0,0,
1160,B.W. Webb,PIT,24,,11,0,,,,,,,,,,,,2,2,0,0,0,
1161,Joe Webb,CAR,28,,7,0,,,,,,,,,,,,2,2,0,0,0,
1162,Jon Weeks,HOU,28,,16,0,,,,,,,,,,,,2,2,0,0,0,
1163,Ethan Westbrooks,STL,24,,6,0,,,,,,,,,,,,5,2,3,0,0,
1164,Teddy Williams,3TM,26,,7,0,,,,,,,,,,,,2,2,0,0,0,
1165,Stefen Wisniewski,OAK,25,C,16,16,,,,,,0,1,2,-17,0,,2,2,0,0,0,
1166,Eric Wood,BUF,28,C,16,16,,,,,,0,1,0,-10,0,,2,2,0,0,0,
1167,Robert Woods,BUF,22,WR,16,15,,,,,,0,1,0,0,0,,3,2,1,0,0,
1168,Kendall Wright,TEN,25,WR,14,11,,,,,,0,1,0,0,0,,3,2,1,0,0,
1169,Oday Aboushi,NYJ,23,LG,15,10,,,,,,,,,,,,1,1,0,0,0,
1170,Davante Adams,GNB,22,WR,16,11,,,,,,,,,,,,1,1,0,0,0,
1171,Mike Adams,PIT,24,rt,16,4,,,,,,,,,,,,1,1,0,0,0,
1172,Branden Albert,MIA,30,LT,9,9,,,,,,,,,,,,1,1,0,0,0,
1173,Frank Alexander,CAR,25,,1,0,,,,,,,,,,,,1,1,0,0,0,
1174,Danny Amendola,NWE,29,wr,16,4,,,,,,0,1,0,0,0,,1,1,0,,,
1175,C.J. Anderson*,DEN,23,rb,15,7,,,,,,0,1,0,0,0,,1,1,0,0,0,
1176,Antonio Andrews,TEN,22,,4,0,,,,,,,,,,,,1,1,0,0,0,
1177,,,,,,,,,,,,,,,,,,,,,,,
1178,Jason Ankrah,HOU,23,,2,0,,,,,,,,,,,,1,1,0,0,0,
1179,Jon Asamoah,ATL,26,RG,15,15,,,,,,,,,,,,1,1,0,0,0,
1180,George Atkinson,OAK,22,,5,0,,,,,,,,,,,,1,1,0,0,0,
1181,Tavon Austin,STL,24,WR,15,8,,,,,,0,5,4,0,0,,1,1,0,0,0,
1182,Jason Avant,2TM,31,,16,0,,,,,,,,,,,,1,1,0,0,0,
1183,Sean Baker,ATL,26,,5,0,,,,,,,,,,,,2,1,1,0,0,
1184,David Bakhtiari,GNB,23,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1185,Allen Barbre,PHI,30,rt,1,1,,,,,,,,,,,,1,1,0,0,0,
1186,Joe Barksdale,STL,26,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1187,T.J. Barnes,NYJ,24,,6,0,,,,,,,,,,,,1,1,0,1,0,
1188,Gary Barnidge,CLE,29,te,13,2,,,,,,,,,,,,2,1,1,0,0,
1189,Kelvin Beachum,PIT,25,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1190,Zane Beadles,JAX,28,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1191,Byron Bell,CAR,25,LT,15,15,,,,,,0,0,1,0,0,,1,1,0,0,0,
1192,Travis Benjamin,CLE,25,,16,0,,,,,,1,2,2,0,0,,1,1,0,0,0,
1193,Martellus Bennett*,CHI,27,TE,16,15,,,,,,,,,,,,1,1,0,0,0,
1194,Joe Berger,MIN,32,RG,16,9,,,,,,,,,,,,1,1,0,0,0,
1195,Aaron Berry,CLE,26,,1,0,,,,,,,,,,,,1,1,0,0,0,
1196,Brenton Bersin,CAR,24,wr,15,1,,,,,,0,3,1,0,0,,1,1,0,0,0,
1197,Kenneth Boatright,DAL,24,,1,0,,,,,,,,,,,,1,1,0,0,0,
1198,Tommy Bohanon,NYJ,24,fb,4,2,,,,,,,,,,,,1,1,0,0,0,
1199,Luke Bowanko,JAX,23,C,16,14,,,,,,0,0,1,0,0,,1,1,0,0,0,
1200,Brett Brackett,2TM,27,,8,4,,,,,,,,,,,,1,1,0,0,0,
1201,Ahmad Bradshaw,IND,28,rb,10,1,,,,,,0,3,3,12,0,,1,1,0,,,
1202,Tom Brady*,NWE,37,QB,16,16,,,,,,0,6,1,-4,0,,1,1,0,0,0,
1203,Teddy Bridgewater,MIN,22,QB,13,12,,,,,,0,3,1,0,0,,1,1,0,0,0,
1204,Kenny Britt,STL,26,WR,16,13,,,,,,,,,,,,1,1,0,0,0,
1205,Bryce Brown,BUF,23,rb,7,2,,,,,,0,1,0,0,0,,1,1,0,0,0,
1206,Corey Brown,CAR,23,wr,13,3,,,,,,0,3,1,0,0,,1,1,0,0,0,
1207,Jalil Brown,2TM,27,,5,0,0,0,0,0,1,,,,,,,1,1,0,0,0,
1208,,,,,,,,,,,,,,,,,,,,,,,
1209,Dez Bryant*+,DAL,26,WR,16,16,,,,,,0,1,1,0,0,,1,1,0,0,0,
1210,Randy Bullock,HOU,25,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1211,Max Bullough,HOU,22,,1,0,,,,,,,,,,,,1,1,0,0,0,
1212,Rex Burkhead,CIN,24,,9,0,,,,,,,,,,,,5,1,4,0,0,
1213,Brice Butler,OAK,24,,15,0,,,,,,,,,,,,1,1,0,0,0,
1214,Drew Butler,ARI,25,P,15,0,,,,,,,,,,,,1,1,0,0,0,
1215,Victor Butler,2TM,27,,2,0,,,,,,,,,,,,2,1,1,0,0,
1216,Carrington Byndom,CAR,22,,3,0,,,,,,,,,,,,1,1,0,0,0,
1217,Gabe Carimi,ATL,26,lt/rg/rt/t/te,16,7,,,,,,,,,,,,1,1,0,0,0,
1218,Derek Carr,OAK,23,QB,16,16,,,,,,0,10,4,-30,0,,1,1,0,0,0,
1219,Alex Carrington,STL,27,,8,0,,,,,,,,,,,,1,1,0,0,0,
1220,Anthony Castonzo,IND,26,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1221,Gosder Cherilus,IND,30,RT,13,13,,,,,,,,,,,,1,1,0,0,0,
1222,Ryan Clady*,DEN,28,LT,16,16,,,,,,0,0,1,-2,0,,1,1,0,0,0,
1223,Adrian Clayborn,TAM,26,de,1,1,,,,,,,,,,,,1,1,0,1,0,
1224,Tyler Clutts,DAL,30,fb,16,1,,,,,,,,,,,,1,1,0,0,0,
1225,Randall Cobb*,GNB,24,WR,16,16,,,,,,0,4,1,0,0,,1,1,0,0,0,
1226,Ross Cockrell,BUF,23,,7,0,,,,,,,,,,,,1,1,0,0,0,
1227,Dustin Colquitt,KAN,32,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1228,Jared Cook,STL,27,te,16,6,,,,,,,,,,,,1,1,0,0,0,
1229,Oniel Cousins,TAM,30,lt/rt/te,16,7,,,,,,0,0,1,0,0,,1,1,0,0,0,
1230,Jeff Cumberland,NYJ,27,TE,16,14,,,,,,0,0,1,0,0,,1,1,0,0,0,
1231,Jay Cutler,CHI,31,QB,15,15,,,,,,0,12,4,-29,0,,1,1,0,0,0,
1232,Anthony Davis,SFO,25,rt,7,7,,,,,,,,,,,,1,1,0,0,0,
1233,Kellen Davis,DET,29,,6,0,,,,,,,,,,,,1,1,0,0,0,
1234,Phil Dawson,SFO,39,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1235,David DeCastro,PIT,24,RG,16,16,,,,,,,,,,,,1,1,0,0,0,
1236,Eric Decker,NYJ,27,WR,15,15,,,,,,,,,,,,1,1,0,0,0,
1237,Jordan Devey,NWE,26,lg/rg,7,4,,,,,,,,,,,,1,1,0,0,0,
1238,Ed Dickson,CAR,27,fb/te/wr,16,10,,,,,,0,1,1,0,0,,1,1,0,0,0,
1239,,,,,,,,,,,,,,,,,,,,,,,
1240,Anthony Dixon,BUF,27,,16,0,,,,,,0,1,1,0,0,,4,1,3,0,0,
1241,Larry Donnell,NYG,26,TE,16,12,,,,,,0,4,0,0,0,,1,1,0,0,0,
1242,Kevin Dorsey,GNB,24,,3,0,,,,,,,,,,,,2,1,1,0,0,
1243,Demar Dotson,TAM,29,lt/RT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1244,Ras-I Dowling,OAK,26,,3,0,,,,,,,,,,,,1,1,0,0,0,
1245,Jack Doyle,IND,24,te,16,1,,,,,,,,,,,,3,1,2,0,0,
1246,Justin Drescher,NOR,26,,16,0,,,,,,,,,,,,1,1,0,0,0,
1247,Brandon Dunn,CHI,22,,3,0,0,0,0,0,1,,,,,,,1,1,0,0,0,
1248,A.J. Edds,2TM,27,,6,0,,,,,,,,,,,,1,1,0,0,0,
1249,Lavar Edwards,DAL,24,,4,0,,,,,,,,,,,,1,1,0,0,0,
1250,Andre Ellington,ARI,25,RB,12,12,,,,,,0,2,0,0,0,,1,1,0,0,0,
1251,Bruce Ellington,SFO,23,,13,0,,,,,,0,1,1,0,0,,1,1,0,0,0,
1252,Gavin Escobar,DAL,23,te,16,1,,,,,,,,,,,,2,1,1,0,0,
1253,Anthony Fasano,KAN,30,TE,15,13,,,,,,,,,,,,1,1,0,0,0,
1254,Daniel Fells,NYG,31,TE,16,9,,,,,,0,1,0,0,0,,2,1,1,0,0,
1255,Darren Fells,ARI,28,te,10,5,,,,,,,,,,,,1,1,0,0,0,
1256,C.J. Fiedorowicz,HOU,23,TE,15,8,,,,,,,,,,,,1,1,0,0,0,
1257,Brandon Fields,MIA,30,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1258,Eric Fisher,KAN,23,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1259,Larry Fitzgerald,ARI,31,WR,14,13,,,,,,0,1,0,0,0,,1,1,0,,,
1260,Joe Flacco,BAL,29,QB,16,16,,,,,,0,6,3,-5,0,,1,1,0,0,0,
1261,Malcom Floyd,SDG,33,WR,16,16,,,,,,,,,,,,1,1,0,0,0,
1262,Michael Floyd,ARI,25,WR,16,14,,,,,,0,4,2,0,0,,1,1,0,0,0,
1263,D.J. Fluker,SDG,23,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1264,Matt Flynn,GNB,29,,7,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1265,Moise Fokou,NOR,29,,2,0,,,,,,,,,,,,2,1,1,0,0,
1266,Nick Foles,PHI,25,QB,8,8,,,,,,0,4,1,0,0,,1,1,0,0,0,
1267,Khairi Fortt,3TM,22,,3,0,,,,,,,,,,,,1,1,0,0,0,
1268,Arian Foster*,HOU,28,RB,13,13,,,,,,0,2,0,0,0,,1,1,0,0,0,
1269,Glenn Foster,NOR,24,,5,0,,,,,,,,,,,,1,1,0,0,1,
1270,,,,,,,,,,,,,,,,,,,,,,,
1271,Ramon Foster,PIT,28,LG,14,14,,,,,,,,,,,,1,1,0,0,0,
1272,Jason Fox,MIA,26,rt,9,2,,,,,,,,,,,,1,1,0,0,0,
1273,Corey Fuller,DET,24,wr,16,2,,,,,,0,1,0,0,0,,1,1,0,0,0,
1274,Thomas Gafford,KAN,31,,16,0,,,,,,,,,,,,1,1,0,0,0,
1275,Graham Gano,CAR,27,K,16,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1276,Pierre Garcon,WAS,28,WR,16,14,,,,,,0,0,1,0,0,,1,1,0,0,0,
1277,Roberto Garza,CHI,35,C,12,12,,,,,,,,,,,,1,1,0,0,0,
1278,Brandon Gibson,MIA,27,wr,14,5,,,,,,0,2,0,0,0,,1,1,0,0,0,
1279,Marcus Gilbert,PIT,26,RT,12,12,,,,,,0,0,1,0,0,,1,1,0,0,0,
1280,Crockett Gillmore,BAL,23,te,15,1,,,,,,,,,,,,1,1,0,0,0,
1281,Ted Ginn,ARI,29,,16,0,,,,,,0,3,1,0,0,,1,1,0,0,0,
1282,Chris Givens,STL,25,,14,0,,,,,,,,,,,,1,1,0,0,0,
1283,Cordy Glenn,BUF,25,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1284,Marquise Goodwin,BUF,24,,10,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1285,Stephen Gostkowski*,NWE,30,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1286,Garrett Graham,HOU,28,TE,11,9,,,,,,,,,,,,1,1,0,0,0,
1287,Jimmy Graham*,NOR,28,TE,16,13,,,,,,1,2,0,0,0,,1,1,0,0,0,
1288,Ryan Grant,WAS,24,wr,16,2,,,,,,,,,,,,1,1,0,0,0,
1289,Jonas Gray,NWE,24,rb,8,3,,,,,,,,,,,,1,1,0,0,0,
1290,John Greco,CLE,29,c/RG,16,16,,,,,,,,,,,,2,1,1,0,0,
1291,A.J. Green*,CIN,26,WR,13,13,,,,,,0,3,0,0,0,,1,1,0,0,0,
1292,Frankie Hammond,KAN,24,wr,16,3,,,,,,,,,,,,1,1,0,0,0,
1293,Bryce Harris,NOR,25,lt,16,2,,,,,,,,,,,,1,1,0,0,0,
1294,DuJuan Harris,GNB,26,,15,0,,,,,,,,,,,,1,1,0,0,0,
1295,Mike Harris,MIN,26,rt,12,5,,,,,,0,0,1,0,0,,1,1,0,0,0,
1296,Shelby Harris,OAK,23,,1,0,,,,,,,,,,,,2,1,1,0,0,
1297,Brian Hartline,MIA,28,WR,16,16,,,,,,,,,,,,1,1,0,0,0,
1298,Stephen Hauschka,SEA,29,K,16,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1299,Joe Hawley,ATL,26,c,4,4,,,,,,,,,,,,1,1,0,0,0,
1300,Cooper Helfet,SEA,25,te,10,2,,,,,,1,0,0,0,0,,1,1,0,0,0,
1301,,,,,,,,,,,,,,,,,,,,,,,
1302,Robert Herron,TAM,22,,8,0,,,,,,,,,,,,1,1,0,0,0,
1303,Devin Hester*,ATL,32,wr,16,1,,,,,,1,2,2,0,0,,1,1,0,0,0,
1304,Ronnie Hillman,DEN,23,rb,8,4,,,,,,0,1,0,0,0,,1,1,0,0,0,
1305,T.Y. Hilton*,IND,25,WR,15,15,,,,,,1,3,0,0,0,,1,1,0,0,0,
1306,DeAndre Hopkins,HOU,22,WR,16,16,,,,,,0,2,2,0,0,,1,1,0,0,0,
1307,Austin Howard,OAK,27,RG,16,16,,,,,,,,,,,,1,1,0,0,0,
1308,Brian Hoyer,CLE,29,QB,14,13,,,,,,0,4,2,-10,0,,1,1,0,0,0,
1309,Rodney Hudson,KAN,25,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1310,James Hurst,BAL,23,lt,16,5,,,,,,,,,,,,1,1,0,0,0,
1311,Mark Ingram*,NOR,25,RB,13,9,,,,,,0,3,0,0,0,,1,1,0,0,0,
1312,Nic Jacobs,JAX,23,te,13,4,,,,,,,,,,,,1,1,0,0,0,
1313,Ja'Wuan James,MIA,22,lt/RT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1314,Sebastian Janikowski,OAK,36,K/P,16,0,,,,,,,,,,,,1,1,0,0,0,
1315,J.J. Jansen,CAR,28,,16,0,,,,,,,,,,,,1,1,0,0,0,
1316,Alshon Jeffery,CHI,24,WR,16,16,,,,,,0,1,0,0,0,,1,1,0,0,0,
1317,Mike Jenkins,TAM,29,,1,0,,,,,,,,,,,,1,1,0,0,0,
1318,Anthony Johnson,MIA,21,,7,0,,,,,,0,0,1,0,0,,2,1,1,0,1,
1319,Charles Johnson,MIN,25,wr,12,6,,,,,,0,1,0,0,0,,1,1,0,,,
1320,Chris Johnson,NYJ,29,rb,16,6,,,,,,0,1,0,0,0,,1,1,0,0,0,
1321,Lane Johnson,PHI,24,RT,12,12,,,,,,,,,,,,3,1,2,0,0,
1322,Randell Johnson,BUF,23,,5,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1323,Steve Johnson,SFO,28,wr,13,1,,,,,,,,,,,,1,1,0,0,0,
1324,Chris Jones,DAL,25,C/P,16,0,,,,,,,,,,,,1,1,0,0,0,
1325,Matt Kalil,MIN,25,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1326,Thomas Keiser,ARI,25,lb,3,1,0,0,0,0,1,,,,,,,2,1,1,1,0,
1327,Jeremy Kerley,NYJ,26,wr,16,7,,,,,,0,1,0,0,0,,1,1,0,0,0,
1328,David King,2TM,25,,3,0,,,,,,,,,,,1.0,1,1,0,1,2,
1329,Marquette King,OAK,26,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1330,Kyle Knox,NOR,25,,12,0,,,,,,,,,,,,3,1,2,0,0,
1331,John Kuhn*+,GNB,32,fb,16,2,,,,,,,,,,,,1,1,0,0,0,
1332,,,,,,,,,,,,,,,,,,,,,,,
1333,Eddie Lacy,GNB,24,RB,16,16,,,,,,0,3,1,0,0,,1,1,0,0,0,
1334,Shawn Lauvao,WAS,27,LG,15,15,,,,,,,,,,,,1,1,0,0,0,
1335,Nevin Lawson,DET,23,,2,0,,,,,,,,,,,,1,1,0,0,0,
1336,Tim Lelito,NOR,25,c,16,2,,,,,,,,,,,,1,1,0,0,0,
1337,Andy Levitre,TEN,28,LG,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1338,Brandon Lloyd,SFO,33,wr,14,3,,,,,,,,,,,,1,1,0,0,0,
1339,Spencer Long,WAS,24,,5,0,,,,,,,,,,,,1,1,0,0,0,
1340,Cornelius Lucas,DET,23,lt/rt,15,3,,,,,,,,,,,,1,1,0,0,0,
1341,Logan Mankins,TAM,32,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1342,Cassius Marsh,SEA,22,,5,0,,,,,,,,,,,,5,1,4,0,0,
1343,Eric Martin,CLE,23,lb,13,1,,,,,,1,1,1,0,0,,6,1,5,0,0,
1344,Jonathan Martin,SFO,25,RT,15,9,,,,,,,,,,,,1,1,0,0,0,
1345,Keshawn Martin,HOU,24,,16,0,,,,,,,,,,,,1,1,0,0,0,
1346,Marcus Martin,SFO,21,C,8,8,,,,,,,,,,,,1,1,0,0,0,
1347,Zack Martin*+,DAL,24,RG,16,16,,,,,,,,,,,,1,1,0,,,
1348,Tre Mason,STL,21,RB,12,9,,,,,,0,2,1,0,0,,1,1,0,0,0,
1349,Bobby Massie,ARI,25,RT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1350,Evan Mathis*,PHI,33,LG,9,9,,,,,,,,,,,,1,1,0,0,0,
1351,Chris Matthews,SEA,25,,3,0,,,,,,,,,,,,1,1,0,0,0,
1352,Jake Matthews,ATL,22,LT,15,15,,,,,,0,0,1,0,0,,1,1,0,0,0,
1353,Josh McCown,TAM,35,QB,11,11,,,,,,0,10,5,-3,0,,1,1,0,0,0,
1354,LeSean McCoy*,PHI,26,RB,16,16,,,,,,0,4,0,0,0,,1,1,0,0,0,
1355,Daniel McCullers,PIT,22,,9,1,,,,,,,,,,,,3,1,2,0,1,
1356,Nick McDonald,CLE,27,c,8,7,,,,,,,,,,,,1,1,0,0,0,
1357,Vance McDonald,SFO,24,te,8,4,,,,,,0,1,0,0,0,,1,1,0,0,0,
1358,Matt McGloin,OAK,25,,1,0,,,,,,,,,,,,1,1,0,0,0,
1359,Mike McGlynn,KAN,29,LG,14,13,,,,,,,,,,,,1,1,0,0,0,
1360,Jerick McKinnon,MIN,22,rb,11,6,,,,,,,,,,,,1,1,0,0,0,
1361,Joe McKnight,KAN,26,,2,0,,,,,,,,,,,,1,1,0,0,0,
1362,Jamie Meder,2TM,23,,1,0,,,,,,,,,,,,1,1,0,0,0,
1363,,,,,,,,,,,,,,,,,,,,,,,
1364,Bruce Miller,SFO,27,FB,16,8,,,,,,0,1,0,0,0,,1,1,0,0,0,
1365,Lamar Miller,MIA,23,RB,16,16,,,,,,0,3,1,0,0,,1,1,0,0,0,
1366,Jordan Mills,CHI,24,RT,13,13,,,,,,,,,,,,1,1,0,0,0,
1367,Joe Morgan,NOR,26,wr,5,2,,,,,,,,,,,,1,1,0,0,0,
1368,Josh Morgan,CHI,29,wr,14,7,,,,,,,,,,,,1,1,0,0,0,
1369,Morgan Moses,WAS,23,lt,8,1,,,,,,,,,,,,1,1,0,0,0,
1370,Brandon Mosley,NYG,26,,9,0,,,,,,,,,,,,1,1,0,0,0,
1371,Andy Mulumba,GNB,24,,2,0,,,,,,,,,,,,1,1,0,0,0,
1372,Louis Murphy,TAM,27,wr,11,3,,,,,,0,1,0,0,0,,1,1,0,0,0,
1373,Chris Myers,HOU,33,C,16,16,,,,,,0,1,0,-20,0,,2,1,1,0,0,
1374,David Nelson,NYJ,28,wr,6,5,,,,,,0,2,0,0,0,,1,1,0,0,0,
1375,Jordy Nelson*,GNB,29,WR,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1376,Marshall Newhouse,CIN,26,rt/t/te,15,5,,,,,,,,,,,,2,1,1,0,0,
1377,Andrew Norwell,CAR,23,LG/rg,10,9,,,,,,,,,,,,1,1,0,0,0,
1378,Mike Nugent,CIN,32,K,16,0,,,,,,,,,,,,2,1,1,0,0,
